,title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
664,J&J  ( JNJ )  to Initiate Q1 Earnings Season for Pharma Sector,https://www.zacks.com/stock/news/2078827/jj-jnj-to-initiate-q1-earnings-season-for-pharma-sector,20230414T131500,['Zacks Investment Research'],"Growth in J&J's (JNJ) Pharma unit is expected to have been driven by drugs like Darzalex and Stelara. In the MedTech segment, continued recovery in worldwide procedure volume should drive sales.",https://staticx-tuner.zacks.com/images/articles/main/7d/1177.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Earnings', 'relevance_score': '0.999973'}, {'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.214378'}]",0.11281,Neutral,"[{'ticker': 'LLY', 'relevance_score': '0.247838', 'ticker_sentiment_score': '-0.039123', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ABBV', 'relevance_score': '0.247838', 'ticker_sentiment_score': '0.065892', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVO', 'relevance_score': '0.199447', 'ticker_sentiment_score': '0.05386', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.100518', 'ticker_sentiment_score': '0.07225', 'ticker_sentiment_label': 'Neutral'}]"
665,"Pharma Stock Roundup: FDA Rejects LLY's Mirikizumab, NVO Ups 2023 Sales & Profit View",https://www.zacks.com/stock/news/2078816/pharma-stock-roundup-fda-rejects-llys-mirikizumab-nvo-ups-2023-sales-profit-view,20230414T130500,['Zacks Investment Research'],FDA issues CRL to Eli Lilly's (LLY) BLA seeking approval of mirikizumab for ulcerative colitis (UC). Novo Nordisk (NVO) ups sales and profit outlook for 2023.,https://staticx-tuner.zacks.com/images/articles/main/96/702.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Earnings', 'relevance_score': '0.158519'}, {'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.214378'}]",0.121793,Neutral,"[{'ticker': 'LLY', 'relevance_score': '0.090816', 'ticker_sentiment_score': '0.10388', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ABBV', 'relevance_score': '0.18046', 'ticker_sentiment_score': '0.068674', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AZN', 'relevance_score': '0.090816', 'ticker_sentiment_score': '-0.062191', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ESALF', 'relevance_score': '0.090816', 'ticker_sentiment_score': '-0.086357', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVO', 'relevance_score': '0.310283', 'ticker_sentiment_score': '0.308212', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'PFE', 'relevance_score': '0.045482', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}]"
666,Eli Lilly  ( LLY )  Outpaces Stock Market Gains: What You Should Know,https://www.zacks.com/stock/news/2078542/eli-lilly-lly-outpaces-stock-market-gains-what-you-should-know,20230413T214526,['Zacks Investment Research'],"In the latest trading session, Eli Lilly (LLY) closed at $375.15, marking a +1.65% move from the previous day.",https://staticx-tuner.zacks.com/images/default_article_images/default174.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Earnings', 'relevance_score': '0.95493'}, {'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.266143'}]",0.218663,Somewhat-Bullish,"[{'ticker': 'LLY', 'relevance_score': '0.613743', 'ticker_sentiment_score': '0.262724', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
667,Here's Why You May Add Nektar  ( NKTR )  Stock to Your Portfolio,https://www.zacks.com/stock/news/2078308/heres-why-you-may-add-nektar-nktr-stock-to-your-portfolio,20230413T145900,['Zacks Investment Research'],Here we discuss some reasons why investing in Nektar Therapeutics (NKTR) stock now is a good idea despite its several pipeline setbacks.,https://staticx-tuner.zacks.com/images/articles/main/ab/2180.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.796627'}, {'topic': 'Earnings', 'relevance_score': '0.838487'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.5'}]",0.092134,Neutral,"[{'ticker': 'LLY', 'relevance_score': '0.366061', 'ticker_sentiment_score': '0.032486', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'LRMR', 'relevance_score': '0.266246', 'ticker_sentiment_score': '0.184205', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'SRZN', 'relevance_score': '0.16171', 'ticker_sentiment_score': '0.100955', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NKTR', 'relevance_score': '0.503668', 'ticker_sentiment_score': '0.137023', 'ticker_sentiment_label': 'Neutral'}]"
0,Here's Why You May Add Nektar  ( NKTR )  Stock to Your Portfolio,https://www.zacks.com/stock/news/2078308/heres-why-you-may-add-nektar-nktr-stock-to-your-portfolio,20230413T145900,['Zacks Investment Research'],Here we discuss some reasons why investing in Nektar Therapeutics (NKTR) stock now is a good idea despite its several pipeline setbacks.,https://staticx-tuner.zacks.com/images/articles/main/ab/2180.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.796627'}, {'topic': 'Earnings', 'relevance_score': '0.838487'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.5'}]",0.092134,Neutral,"[{'ticker': 'LLY', 'relevance_score': '0.366061', 'ticker_sentiment_score': '0.032486', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'LRMR', 'relevance_score': '0.266246', 'ticker_sentiment_score': '0.184205', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'SRZN', 'relevance_score': '0.16171', 'ticker_sentiment_score': '0.100955', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NKTR', 'relevance_score': '0.503668', 'ticker_sentiment_score': '0.137023', 'ticker_sentiment_label': 'Neutral'}]"
1,Alexandria  ( ARE )  Transfers Partial Interest in 15 Necco Street,https://www.zacks.com/stock/news/2078262/alexandria-are-transfers-partial-interest-in-15-necco-street,20230413T130500,['Zacks Investment Research'],"Amid the solid demand for high-quality life science assets, Alexandria (ARE) closes the strategic partial interest transaction for 15 Necco Street to a U.S. affiliate of Mori Trust Co., Ltd.",https://staticx-tuner.zacks.com/images/articles/main/ab/12496.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}, {'topic': 'Earnings', 'relevance_score': '0.158519'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.5'}]",0.378319,Bullish,"[{'ticker': 'LLY', 'relevance_score': '0.240489', 'ticker_sentiment_score': '0.330245', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'TRNO', 'relevance_score': '0.12165', 'ticker_sentiment_score': '0.078436', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'VICI', 'relevance_score': '0.181591', 'ticker_sentiment_score': '0.09922', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ARE', 'relevance_score': '0.061003', 'ticker_sentiment_score': '0.185276', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
2,This Is What Whales Are Betting On Eli Lilly - Eli Lilly  ( NYSE:LLY ) ,https://www.benzinga.com/markets/options/23/04/31752315/this-is-what-whales-are-betting-on-eli-lilly,20230411T174548,['Benzinga Insights'],"A whale with a lot of money to spend has taken a noticeably bearish stance on Eli Lilly. Looking at options history for Eli Lilly LLY we detected 13 strange trades. If we consider the specifics of each trade, it is accurate to state that 23% of the investors opened trades with bullish ...",https://www.benzinga.com/next-assets/images/schema-image-default.png,Benzinga,Markets,www.benzinga.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.266143'}, {'topic': 'Earnings', 'relevance_score': '0.158519'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",0.106877,Neutral,"[{'ticker': 'LLY', 'relevance_score': '0.805739', 'ticker_sentiment_score': '-0.024076', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WFC', 'relevance_score': '0.114682', 'ticker_sentiment_score': '0.039986', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MS', 'relevance_score': '0.114682', 'ticker_sentiment_score': '-0.129108', 'ticker_sentiment_label': 'Neutral'}]"
3,Club meeting recap: Jim Cramer says stick with health care stocks in uncertain times,https://www.cnbc.com/2023/04/11/club-meeting-recap-jim-cramer-says-stick-with-health-care-stocks.html,20230411T160052,['Paulina Likos'],"The Investing Club holds its ""Morning Meeting"" every weekday at 10:20 a.m. ET.",https://image.cnbcfm.com/api/v1/image/107223220-1681224866175-1681224317318-3ED4-REQ-041123-CramersMorningMeeting.jpg?v=1681225603&w=600&h=300&vtcrop=y,CNBC,Top News,www.cnbc.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.576289'}, {'topic': 'Life Sciences', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.998333'}, {'topic': 'Earnings', 'relevance_score': '0.77141'}, {'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",0.222786,Somewhat-Bullish,"[{'ticker': 'LLY', 'relevance_score': '0.227007', 'ticker_sentiment_score': '0.166886', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'HUM', 'relevance_score': '0.369319', 'ticker_sentiment_score': '0.242076', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MS', 'relevance_score': '0.076602', 'ticker_sentiment_score': '0.097012', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CAT', 'relevance_score': '0.499102', 'ticker_sentiment_score': '0.293919', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'DHR', 'relevance_score': '0.499102', 'ticker_sentiment_score': '0.293919', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'JNJ', 'relevance_score': '0.227007', 'ticker_sentiment_score': '0.166886', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
4,Looking for Stocks with Positive Earnings Momentum? Check Out These 2 Medical Names,https://www.zacks.com/stock/news/2076792/looking-for-stocks-with-positive-earnings-momentum-check-out-these-2-medical-names,20230411T125008,['Zacks Investment Research'],Investors looking for ways to find stocks that are set to beat quarterly earnings estimates should check out the Zacks Earnings ESP.,https://staticx-tuner.zacks.com/images/default_article_images/default271.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Earnings', 'relevance_score': '0.999855'}, {'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.316726'}]",0.357309,Bullish,"[{'ticker': 'LLY', 'relevance_score': '0.38588', 'ticker_sentiment_score': '0.32686', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MRNA', 'relevance_score': '0.325637', 'ticker_sentiment_score': '0.309007', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
5,Eli Lilly Unusual Options Activity - Eli Lilly  ( NYSE:LLY ) ,https://www.benzinga.com/markets/options/23/04/31728923/eli-lilly-unusual-options-activity,20230410T153133,['Benzinga Insights'],"A whale with a lot of money to spend has taken a noticeably bearish stance on Eli Lilly. Looking at options history for Eli Lilly LLY we detected 15 strange trades. If we consider the specifics of each trade, it is accurate to state that 20% of the investors opened trades with bullish ...",https://www.benzinga.com/next-assets/images/schema-image-default.png,Benzinga,Markets,www.benzinga.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.266143'}, {'topic': 'Earnings', 'relevance_score': '0.158519'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",0.125929,Neutral,"[{'ticker': 'LLY', 'relevance_score': '0.772194', 'ticker_sentiment_score': '-0.023724', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WFC', 'relevance_score': '0.11983', 'ticker_sentiment_score': '0.040853', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MS', 'relevance_score': '0.11983', 'ticker_sentiment_score': '-0.131409', 'ticker_sentiment_label': 'Neutral'}]"
6,Here's How Much a $1000 Investment in Eli Lilly Made 10 Years Ago Would Be Worth Today,https://www.zacks.com/stock/news/2075911/heres-how-much-a-1000-investment-in-eli-lilly-made-10-years-ago-would-be-worth-today,20230407T123004,['Zacks Investment Research'],"Investing in certain stocks can pay off in the long run, especially if you hold on for a decade or more.",https://staticx-tuner.zacks.com/images/default_article_images/default97.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'IPO', 'relevance_score': '0.310843'}, {'topic': 'Financial Markets', 'relevance_score': '0.980922'}, {'topic': 'Earnings', 'relevance_score': '0.360215'}]",0.144677,Neutral,"[{'ticker': 'LLY', 'relevance_score': '0.621336', 'ticker_sentiment_score': '0.1751', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'INCY', 'relevance_score': '0.053992', 'ticker_sentiment_score': '0.034985', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ELAN', 'relevance_score': '0.213517', 'ticker_sentiment_score': '0.058331', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AKUS', 'relevance_score': '0.053992', 'ticker_sentiment_score': '0.034985', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'IVBXF', 'relevance_score': '0.053992', 'ticker_sentiment_score': '0.034985', 'ticker_sentiment_label': 'Neutral'}]"
7,Manager Of Top T. Rowe Price Fund Is Still 'Pretty Cautious',https://www.investors.com/etfs-and-funds/mutual-funds/best-mutual-funds-manager-of-top-t-rowe-price-fund-is-still-pretty-cautious/,20230407T110000,"['ADAM SHELL', ""Investor's Business Daily""]","Looking for go-anywhere best mutual funds that aren't trapped in a style box and can buy stocks of all sizes and styles? Well, Justin White's T. Rowe Price All-Cap Opportunities Fund ( PRWAX ) checks all those boxes.",https://www.investors.com/wp-content/uploads/2017/04/SILO-MUTUALFUNDS-042417-adobe.jpg,Investors Business Daily,n/a,www.investors.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.25'}, {'topic': 'Technology', 'relevance_score': '0.25'}, {'topic': 'Finance', 'relevance_score': '0.25'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.999999'}, {'topic': 'Manufacturing', 'relevance_score': '0.25'}, {'topic': 'Earnings', 'relevance_score': '0.99237'}]",0.185197,Somewhat-Bullish,"[{'ticker': 'LLY', 'relevance_score': '0.055364', 'ticker_sentiment_score': '-0.00801', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TMUS', 'relevance_score': '0.036926', 'ticker_sentiment_score': '-0.017794', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.073773', 'ticker_sentiment_score': '0.034872', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FRBA', 'relevance_score': '0.018468', 'ticker_sentiment_score': '-0.142914', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MORN', 'relevance_score': '0.055364', 'ticker_sentiment_score': '0.094004', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'VZ', 'relevance_score': '0.036926', 'ticker_sentiment_score': '0.105917', 'ticker_sentiment_label': 'Neutral'}]"
8,Eli Lilly  ( LLY )  Outpaces Stock Market Gains: What You Should Know,https://www.zacks.com/stock/news/2075802/eli-lilly-lly-outpaces-stock-market-gains-what-you-should-know,20230406T214522,['Zacks Investment Research'],"In the latest trading session, Eli Lilly (LLY) closed at $368.29, marking a +1.67% move from the previous day.",https://staticx-tuner.zacks.com/images/default_article_images/default346.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Earnings', 'relevance_score': '0.95493'}, {'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.214378'}]",0.252217,Somewhat-Bullish,"[{'ticker': 'LLY', 'relevance_score': '0.479683', 'ticker_sentiment_score': '0.321469', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
9,"Action Plan: Bank Earnings In Focus; Delta, UnitedHealth On Tap",https://www.investors.com/research/investing-action-plan/jpmorgan-big-bank-earnings-get-special-attention-delta-unitedhealth-due/,20230406T165500,"[""Investor's Business Daily"", 'IBD STAFF']",JPMorgan and other bank earnings On Tap Investor's Business Daily ...,https://www.investors.com/wp-content/uploads/2020/07/Stock-JPmorgan-04-adobe.jpg,Investors Business Daily,n/a,www.investors.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.2'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.2'}, {'topic': 'Finance', 'relevance_score': '0.2'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.983605'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.2'}, {'topic': 'Financial Markets', 'relevance_score': '0.990999'}, {'topic': 'Manufacturing', 'relevance_score': '0.2'}, {'topic': 'Earnings', 'relevance_score': '0.999336'}]",-0.009668,Neutral,"[{'ticker': 'C', 'relevance_score': '0.179121', 'ticker_sentiment_score': '-0.074109', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PNC', 'relevance_score': '0.222838', 'ticker_sentiment_score': '-0.087508', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JPM', 'relevance_score': '0.265859', 'ticker_sentiment_score': '-0.100737', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'VRTX', 'relevance_score': '0.090134', 'ticker_sentiment_score': '-0.020401', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DAL', 'relevance_score': '0.222838', 'ticker_sentiment_score': '0.031412', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'UNH', 'relevance_score': '0.265859', 'ticker_sentiment_score': '0.094146', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSM', 'relevance_score': '0.090134', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'LNTH', 'relevance_score': '0.090134', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WFC', 'relevance_score': '0.222838', 'ticker_sentiment_score': '-0.087508', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FRC', 'relevance_score': '0.134841', 'ticker_sentiment_score': '-0.061804', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'LLY', 'relevance_score': '0.134841', 'ticker_sentiment_score': '-0.024137', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PODD', 'relevance_score': '0.090134', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FAST', 'relevance_score': '0.090134', 'ticker_sentiment_score': '0.105218', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ISRG', 'relevance_score': '0.134841', 'ticker_sentiment_score': '-0.024137', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SWAV', 'relevance_score': '0.134841', 'ticker_sentiment_score': '-0.024137', 'ticker_sentiment_label': 'Neutral'}]"
10,Check Out What Whales Are Doing With LLY - Eli Lilly  ( NYSE:LLY ) ,https://www.benzinga.com/markets/options/23/04/31698908/check-out-what-whales-are-doing-with-lly,20230406T141710,['Benzinga Insights'],"Someone with a lot of money to spend has taken a bearish stance on Eli Lilly LLY. We noticed this today when the big position showed up on publicly available options history that we track here at Benzinga. Whether this is an institution or just a wealthy individual, we don't know.",https://www.benzinga.com/next-assets/images/schema-image-default.png,Benzinga,Markets,www.benzinga.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.266143'}, {'topic': 'Earnings', 'relevance_score': '0.158519'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",0.144038,Neutral,"[{'ticker': 'LLY', 'relevance_score': '0.731269', 'ticker_sentiment_score': '0.141093', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WFC', 'relevance_score': '0.109956', 'ticker_sentiment_score': '0.03922', 'ticker_sentiment_label': 'Neutral'}]"
11,2 Top Growth Stocks That Can Withstand an Economic Downturn,https://www.fool.com/investing/2023/04/05/2-top-growth-stocks-that-can-withstand-an-economic/,20230405T141500,['George Budwell'],These two drugmakers should march higher in 2023 and beyond.,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F727185%2Fresilience-measuring-device.jpg&op=resize&w=700,Motley Fool,n/a,www.fool.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.214378'}, {'topic': 'Earnings', 'relevance_score': '0.158519'}]",0.229741,Somewhat-Bullish,"[{'ticker': 'CPRX', 'relevance_score': '0.144275', 'ticker_sentiment_score': '0.192714', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'LLY', 'relevance_score': '0.350564', 'ticker_sentiment_score': '0.244824', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
12,"Jim Cramer's top 10 things to watch in the stock market Wednesday: New dawn for JNJ, Disney push, Meta upgrade",https://www.cnbc.com/2023/04/05/cramers-things-to-watch-in-stock-market-wednesday.html,20230405T125153,['Jim Cramer'],"Big victory for an embattled Club name, positive analyst calls for META and Apple.",https://image.cnbcfm.com/api/v1/image/106019622-1563210739694gettyimages-837182306.jpeg?v=1680699113&w=1920&h=1080,CNBC,Top News,www.cnbc.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.25'}, {'topic': 'Technology', 'relevance_score': '0.25'}, {'topic': 'Finance', 'relevance_score': '0.25'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.25'}, {'topic': 'Financial Markets', 'relevance_score': '0.744043'}, {'topic': 'Earnings', 'relevance_score': '0.839681'}]",0.190567,Somewhat-Bullish,"[{'ticker': 'HUM', 'relevance_score': '0.127456', 'ticker_sentiment_score': '0.406802', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'META', 'relevance_score': '0.127456', 'ticker_sentiment_score': '0.148853', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BAC', 'relevance_score': '0.063933', 'ticker_sentiment_score': '0.18227', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'WFC', 'relevance_score': '0.063933', 'ticker_sentiment_score': '0.015428', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JPM', 'relevance_score': '0.063933', 'ticker_sentiment_score': '0.093064', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.25168', 'ticker_sentiment_score': '0.031223', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'LLY', 'relevance_score': '0.190167', 'ticker_sentiment_score': '0.138419', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'UNH', 'relevance_score': '0.127456', 'ticker_sentiment_score': '0.406802', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'BIIB', 'relevance_score': '0.127456', 'ticker_sentiment_score': '0.108139', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WMT', 'relevance_score': '0.127456', 'ticker_sentiment_score': '0.122422', 'ticker_sentiment_label': 'Neutral'}]"
13,These are the only stocks that matter right now | Business,https://www.cnn.com/2023/04/05/investing/premarket-stocks-trading/index.html,20230405T113300,['Nicole Goodkind'],These are the only stocks that matter right now ...,"https://media.cnn.com/api/v1/images/stellar/prod/230330114859-wall-street-0328-restricted.jpg?c=16x9&q=w_800,c_fill",CNN,Markets,www.cnn.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.166667'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.166667'}, {'topic': 'Technology', 'relevance_score': '0.166667'}, {'topic': 'Finance', 'relevance_score': '0.166667'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.576289'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.166667'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}, {'topic': 'Manufacturing', 'relevance_score': '0.166667'}, {'topic': 'Earnings', 'relevance_score': '0.495866'}]",0.00485,Neutral,"[{'ticker': 'APO', 'relevance_score': '0.036255', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.036255', 'ticker_sentiment_score': '0.120113', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.072435', 'ticker_sentiment_score': '0.049276', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.108466', 'ticker_sentiment_score': '0.149601', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CVX', 'relevance_score': '0.072435', 'ticker_sentiment_score': '0.049276', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JPM', 'relevance_score': '0.072435', 'ticker_sentiment_score': '0.049276', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BRK-A', 'relevance_score': '0.036255', 'ticker_sentiment_score': '0.04654', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.072435', 'ticker_sentiment_score': '0.049276', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'UNH', 'relevance_score': '0.072435', 'ticker_sentiment_score': '0.049276', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.108466', 'ticker_sentiment_score': '0.149601', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.072435', 'ticker_sentiment_score': '0.156235', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MA', 'relevance_score': '0.036255', 'ticker_sentiment_score': '0.04654', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'V', 'relevance_score': '0.072435', 'ticker_sentiment_score': '0.049276', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PG', 'relevance_score': '0.072435', 'ticker_sentiment_score': '0.049276', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'XOM', 'relevance_score': '0.072435', 'ticker_sentiment_score': '0.049276', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'LLY', 'relevance_score': '0.072435', 'ticker_sentiment_score': '0.049276', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WBD', 'relevance_score': '0.108466', 'ticker_sentiment_score': '-0.039882', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'HD', 'relevance_score': '0.072435', 'ticker_sentiment_score': '0.049276', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.108466', 'ticker_sentiment_score': '0.149601', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WMT', 'relevance_score': '0.072435', 'ticker_sentiment_score': '0.049276', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FOREX:GBP', 'relevance_score': '0.144275', 'ticker_sentiment_score': '-0.010219', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FOREX:USD', 'relevance_score': '0.036255', 'ticker_sentiment_score': '0.093803', 'ticker_sentiment_label': 'Neutral'}]"
