,title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
628,"Costco's  ( COST )  Q3 Earnings Top, Comparable Sales Rise 6.6%",https://www.zacks.com/stock/news/2281948/costcos-cost-q3-earnings-top-comparable-sales-rise-66,20240531T133800,['Zacks Equity Research'],"Costco's (COST) strategic investments, customer-centric approach, merchandise initiatives and focus on membership growth enable it to gain market share.",https://staticx-tuner.zacks.com/images/articles/main/a0/810.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Earnings', 'relevance_score': '0.980509'}, {'topic': 'Retail & Wholesale', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.875462'}]",0.354212,Bullish,"[{'ticker': 'COST', 'relevance_score': '0.284106', 'ticker_sentiment_score': '0.194772', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'CASY', 'relevance_score': '0.123951', 'ticker_sentiment_score': '0.177363', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'SFM', 'relevance_score': '0.123951', 'ticker_sentiment_score': '0.239967', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'TSCO', 'relevance_score': '0.164749', 'ticker_sentiment_score': '0.206143', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
629,"Wagyu beef, $1,200 swing sets, and fake trees are helping drive up Costco sales",https://www.businessinsider.com/costco-third-quarter-wagyu-beef-fake-trees-boost-sales-2024-5,20240531T132400,['Polly Thompson'],"Costco sales boosted by wagyu beef, swing sets, and fake trees - Business Insider ...",,Business Insider,GoogleRSS,www.businessinsider.com,"[{'topic': 'Earnings', 'relevance_score': '0.576289'}, {'topic': 'Retail & Wholesale', 'relevance_score': '1.0'}]",0.262416,Somewhat-Bullish,"[{'ticker': 'COST', 'relevance_score': '0.459624', 'ticker_sentiment_score': '0.512675', 'ticker_sentiment_label': 'Bullish'}]"
630,Stocks Higher After Inflation Data,https://www.investors.com/market-trend/stock-market-today/dow-jones-sp500-nasdaq-dell-stock/,20240531T121700,"['SCOTT LEHTONEN', ""Investor's Business Daily""]",Stock Market Today: Dow Jones Futures Fall Ahead Of Inflation Data. Dell Plunges 17% On Earnings Investor's Business Daily ...,https://www.investors.com/wp-content/uploads/2017/03/stock-wallstreet-031317-shutter.jpg,Investors Business Daily,n/a,www.investors.com,"[{'topic': 'Technology', 'relevance_score': '0.25'}, {'topic': 'Finance', 'relevance_score': '0.25'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Economy - Fiscal', 'relevance_score': '0.158519'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.25'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Manufacturing', 'relevance_score': '0.25'}, {'topic': 'Earnings', 'relevance_score': '0.158519'}]",0.01925,Neutral,"[{'ticker': 'NFLX', 'relevance_score': '0.165314', 'ticker_sentiment_score': '0.054121', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.165314', 'ticker_sentiment_score': '-0.03236', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.165314', 'ticker_sentiment_score': '0.190403', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'ULTA', 'relevance_score': '0.04161', 'ticker_sentiment_score': '0.022861', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MDB', 'relevance_score': '0.04161', 'ticker_sentiment_score': '0.022861', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'IVZ', 'relevance_score': '0.04161', 'ticker_sentiment_score': '0.138958', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'APOS', 'relevance_score': '0.04161', 'ticker_sentiment_score': '-0.071926', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.245752', 'ticker_sentiment_score': '0.068359', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NTAP', 'relevance_score': '0.04161', 'ticker_sentiment_score': '0.022861', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'COST', 'relevance_score': '0.04161', 'ticker_sentiment_score': '0.022861', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'S', 'relevance_score': '0.04161', 'ticker_sentiment_score': '0.022861', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.124378', 'ticker_sentiment_score': '0.089851', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'HOOD', 'relevance_score': '0.083107', 'ticker_sentiment_score': '0.138175', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DELL', 'relevance_score': '0.124378', 'ticker_sentiment_score': '-0.172126', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'BIRK', 'relevance_score': '0.165314', 'ticker_sentiment_score': '0.097825', 'ticker_sentiment_label': 'Neutral'}]"
631,"Zacks Market Edge Highlights: Vertiv, Super Micro Computer, Costco, Chipotle Mexican Grill and NVIDIA",https://www.zacks.com/stock/news/2281840/zacks-market-edge-highlights-vertiv-super-micro-computer-costco-chipotle-mexican-grill-and-nvidia,20240531T114200,['Zacks Equity Research'],"Vertiv, Super Micro Computer, Costco, Chipotle Mexican Grill and NVIDIA are part of the Zacks Market Edge blog.",https://staticx-tuner.zacks.com/images/articles/main/b7/464.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.999996'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.310843'}, {'topic': 'Technology', 'relevance_score': '0.333333'}]",0.160314,Somewhat-Bullish,"[{'ticker': 'NVDA', 'relevance_score': '0.386626', 'ticker_sentiment_score': '0.029231', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'VRT', 'relevance_score': '0.295273', 'ticker_sentiment_score': '0.201719', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'COST', 'relevance_score': '0.295273', 'ticker_sentiment_score': '0.066475', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CMG', 'relevance_score': '0.150278', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SMCI', 'relevance_score': '0.341587', 'ticker_sentiment_score': '0.202559', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
632,"Dell, Asana And 3 Stocks To Watch Heading Into Friday - Dell Technologies  ( NYSE:DELL ) ",https://www.benzinga.com/news/earnings/24/05/39104172/dell-asana-and-3-stocks-to-watch-heading-into-friday,20240531T054739,['Avi Kapoor'],"With U.S. stock futures trading lower this morning on Friday, some of the stocks that may grab investor focus today are as follows: Wall Street expects Genesco Inc. GCO to report a quarterly loss at $2.70 per share on revenue of $445.65 million before the opening bell, according to data from ...",https://cdn.benzinga.com/files/images/story/2024/05/31/Dell-Technologies.jpeg?width=1200&height=800&fit=crop,Benzinga,Trading,www.benzinga.com,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.413559'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.997335'}, {'topic': 'Technology', 'relevance_score': '0.333333'}]",0.204585,Somewhat-Bullish,"[{'ticker': 'ASAN', 'relevance_score': '0.431065', 'ticker_sentiment_score': '-0.011718', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'COST', 'relevance_score': '0.431065', 'ticker_sentiment_score': '0.286933', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GCO', 'relevance_score': '0.431065', 'ticker_sentiment_score': '0.071659', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DOOO', 'relevance_score': '0.431065', 'ticker_sentiment_score': '0.453053', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'DELL', 'relevance_score': '0.295867', 'ticker_sentiment_score': '0.236239', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
633,"DJT, COST, DELL, MDB, TSLA: 5 Top Trending Stocks Today - Costco Wholesale  ( NASDAQ:COST ) , Dell Technologies  ( NYSE:DELL ) ",https://www.benzinga.com/markets/equities/24/05/39103059/trump-media-technology-group-costco-dell-mongodb-tesla-why-these-5-stocks-are-on-investors-radar,20240531T022428,['Benzinga Neuro'],"U.S. markets closed in the red on Thursday. The Dow Jones Industrial Average fell nearly 0.9% to 38,111.48, while the S&P 500 dropped 0.6% to 5,235.48. The Nasdaq declined almost 1.1%, finishing at 16,737.08. These are the top stocks that gained the attention of retail traders and investors ...",https://cdn.benzinga.com/files/images/story/2024/05/30/Stocks-Photo-by-Phongphan-on-Shutterstoc_1.jpeg?width=1200&height=800&fit=crop,Benzinga,Markets,www.benzinga.com,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.996023'}, {'topic': 'Earnings', 'relevance_score': '0.650727'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.050809,Neutral,"[{'ticker': 'COST', 'relevance_score': '0.105604', 'ticker_sentiment_score': '-0.061531', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MDB', 'relevance_score': '0.105604', 'ticker_sentiment_score': '0.051692', 'ticker_sentiment_label': 'Neutral'}]"
634,Costco Wholesale  ( COST )  Q3 2024 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2024/05/30/costco-wholesale-cost-q3-2024-earnings-call-transc/,20240531T010032,['Motley Fool Transcribing'],"COST earnings call for the period ending March 31, 2024.",https://g.foolcdn.com/misc-assets/fool-transcripts-logo.png,Motley Fool,n/a,www.fool.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.999996'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Earnings', 'relevance_score': '0.938793'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",0.316978,Somewhat-Bullish,"[{'ticker': 'EVR', 'relevance_score': '0.00406', 'ticker_sentiment_score': '0.105075', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'COST', 'relevance_score': '0.145364', 'ticker_sentiment_score': '0.189276', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'C', 'relevance_score': '0.008121', 'ticker_sentiment_score': '0.100944', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WFC', 'relevance_score': '0.00406', 'ticker_sentiment_score': '0.111878', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MS', 'relevance_score': '0.00406', 'ticker_sentiment_score': '0.099165', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'UBER', 'relevance_score': '0.052748', 'ticker_sentiment_score': '0.11066', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BNXYF', 'relevance_score': '0.016241', 'ticker_sentiment_score': '0.126478', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FOREX:USD', 'relevance_score': '0.00406', 'ticker_sentiment_score': '0.029937', 'ticker_sentiment_label': 'Neutral'}]"
635,Costco shares dip despite earnings beat. There's no cause for investor concern,https://www.cnbc.com/2024/05/30/costco-cost-shares-dip-despite-earnings-beat-we-see-no-cause-for-concern.html,20240531T000336,['Jeff Marks'],We're raising our price target on Costco after the retail giant delivered another business-as-usual quarter.,https://image.cnbcfm.com/api/v1/image/107343694-1701848670441-gettyimages-1743150275-4045_48_2023_2732.jpeg?v=1717111442&w=1920&h=1080,CNBC,Earnings,www.cnbc.com,"[{'topic': 'Earnings', 'relevance_score': '0.158519'}, {'topic': 'Retail & Wholesale', 'relevance_score': '1.0'}]",0.124283,Neutral,"[{'ticker': 'COST', 'relevance_score': '0.939207', 'ticker_sentiment_score': '0.222321', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
636,Best Buy CEO explains how the company is preparing to sell new AI-enabled computers,https://www.cnbc.com/2024/05/30/ceo-explains-how-best-buy-is-preparing-to-sell-ai-enabled-computers.html,20240530T233320,['Julie Coleman'],Best Buy CEO Corie Barry told CNBC's Jim Cramer how the electronics retailer is getting ready to sell new artificial intelligence-enabled personal computers.,https://image.cnbcfm.com/api/v1/image/107422342-1717112586MM-B-053024-short.jpg?v=1717112586&w=750&h=422&vtcrop=y,CNBC,Top News,www.cnbc.com,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.451494'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.310843'}, {'topic': 'Technology', 'relevance_score': '0.333333'}]",0.279315,Somewhat-Bullish,"[{'ticker': 'BBY', 'relevance_score': '0.546745', 'ticker_sentiment_score': '0.531494', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'LNVGF', 'relevance_score': '0.099476', 'ticker_sentiment_score': '0.051857', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.197413', 'ticker_sentiment_score': '0.128545', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.099476', 'ticker_sentiment_score': '-0.09651', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'COST', 'relevance_score': '0.099476', 'ticker_sentiment_score': '0.051857', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'QCOM', 'relevance_score': '0.099476', 'ticker_sentiment_score': '0.107201', 'ticker_sentiment_label': 'Neutral'}]"
637,Last Big Afternoon of Q1 Earnings Season,https://www.zacks.com/stock/news/2281746/last-big-afternoon-of-q1-earnings-season,20240530T225300,['Mark Vickery'],"Ahead of tomorrow's PCE report, shares in the regular session sold off. Things changed after several companies reported late.",https://staticx-tuner.zacks.com/images/articles/main/8e/9136.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.682689'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.929393'}, {'topic': 'Earnings', 'relevance_score': '0.986413'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.144556,Neutral,"[{'ticker': 'JWN', 'relevance_score': '0.136113', 'ticker_sentiment_score': '0.00889', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ZS', 'relevance_score': '0.090989', 'ticker_sentiment_score': '0.205494', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'COST', 'relevance_score': '0.090989', 'ticker_sentiment_score': '0.140467', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MDB', 'relevance_score': '0.090989', 'ticker_sentiment_score': '-0.007577', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GPS', 'relevance_score': '0.136113', 'ticker_sentiment_score': '0.202495', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'ULTA', 'relevance_score': '0.090989', 'ticker_sentiment_score': '0.144951', 'ticker_sentiment_label': 'Neutral'}]"
638,Costco says it's not ready to raise its $60 membership fee - for now,https://www.businessinsider.com/costco-earnings-not-ready-increase-membership-fee-yet-2024-5,20240530T214800,['Dominick Reuter'],Costco not ready to raise $60 membership fee - yet - Business Insider ...,,Business Insider,GoogleRSS,www.businessinsider.com,"[{'topic': 'Retail & Wholesale', 'relevance_score': '1.0'}]",0.161671,Somewhat-Bullish,"[{'ticker': 'NFLX', 'relevance_score': '0.101582', 'ticker_sentiment_score': '0.08543', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'COST', 'relevance_score': '0.628473', 'ticker_sentiment_score': '0.243648', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
639,Futures: Fed's Inflation Report Due; AI Winner Dell Dives Late,https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-fed-inflation-report-due-key-sector-dives-dell-plunges/,20240530T205100,"['ED CARSON', ""Investor's Business Daily""]",Dow Jones Futures: Fed Inflation Report Due After Key Stock Market Sector Dives. Dell Plunges Late Investor's Business Daily ...,https://www.investors.com/wp-content/uploads/2021/04/Stock-inflation-01-adobe.jpg,Investors Business Daily,n/a,www.investors.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.2'}, {'topic': 'Technology', 'relevance_score': '0.2'}, {'topic': 'Finance', 'relevance_score': '0.2'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.451494'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.2'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Manufacturing', 'relevance_score': '0.2'}, {'topic': 'Earnings', 'relevance_score': '0.990786'}]",-0.036391,Neutral,"[{'ticker': 'NVDA', 'relevance_score': '0.253316', 'ticker_sentiment_score': '-0.152973', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'CRWD', 'relevance_score': '0.191422', 'ticker_sentiment_score': '-0.171351', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'HCA', 'relevance_score': '0.064362', 'ticker_sentiment_score': '0.15522', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'IVZ', 'relevance_score': '0.032207', 'ticker_sentiment_score': '0.104736', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WDAY', 'relevance_score': '0.064362', 'ticker_sentiment_score': '-0.192811', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'MSFT', 'relevance_score': '0.159993', 'ticker_sentiment_score': '-0.14602', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DTST', 'relevance_score': '0.032207', 'ticker_sentiment_score': '-0.063634', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NTAP', 'relevance_score': '0.222546', 'ticker_sentiment_score': '-0.207796', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'BURL', 'relevance_score': '0.064362', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'COST', 'relevance_score': '0.191422', 'ticker_sentiment_score': '-0.184584', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'PSTG', 'relevance_score': '0.064362', 'ticker_sentiment_score': '-0.068044', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NTNX', 'relevance_score': '0.096412', 'ticker_sentiment_score': '-0.133492', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NOW', 'relevance_score': '0.096412', 'ticker_sentiment_score': '-0.137661', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ZS', 'relevance_score': '0.032207', 'ticker_sentiment_score': '-0.087583', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DELL', 'relevance_score': '0.096412', 'ticker_sentiment_score': '-0.210427', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'BIRK', 'relevance_score': '0.064362', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MRVL', 'relevance_score': '0.096412', 'ticker_sentiment_score': '-0.160412', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
640,"Costco Q3 Earnings Highlights: Revenue Beat, EPS Beat, No Membership Fee Increase Announced - Costco Wholesale  ( NASDAQ:COST ) ",https://www.benzinga.com/news/earnings/24/05/39098420/costco-q3-earnings-highlights-revenue-beat-eps-beat-no-membership-fee-increase-announced,20240530T202850,['Chris Katje'],"Retailer Costco Wholesale Corporation COST reported third-quarter financial results after market close Thursday. What Happened: Costco reported third-quarter revenue of $58.52 billion, up 9.1% year-over-year. The revenue total beat a Street consensus estimate of $58.07 billion, according to data ...",https://cdn.benzinga.com/files/images/story/2024/05/30/CostCo.jpeg?width=1200&height=800&fit=crop,Benzinga,Trading,www.benzinga.com,"[{'topic': 'Earnings', 'relevance_score': '0.818451'}, {'topic': 'Retail & Wholesale', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.266143'}]",0.229274,Somewhat-Bullish,"[{'ticker': 'COST', 'relevance_score': '0.791081', 'ticker_sentiment_score': '0.33422', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
641,Duluth  ( DLTH )  Q1 2024 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2024/05/30/duluth-dlth-q1-2024-earnings-call-transcript/,20240530T201516,['Motley Fool Transcribing'],"DLTH earnings call for the period ending March 31, 2024.",https://g.foolcdn.com/misc-assets/fool-transcripts-logo.png,Motley Fool,n/a,www.fool.com,"[{'topic': 'Earnings', 'relevance_score': '0.744043'}, {'topic': 'Retail & Wholesale', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}]",0.300634,Somewhat-Bullish,"[{'ticker': 'DLTH', 'relevance_score': '0.05381', 'ticker_sentiment_score': '0.226942', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'COST', 'relevance_score': '0.067233', 'ticker_sentiment_score': '0.102579', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TWOH', 'relevance_score': '0.013462', 'ticker_sentiment_score': '0.2867', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
642,Costco Wholesale Corporation Reports Third Quarter and Year-to-Date Operating Results for Fiscal 2024,https://www.globenewswire.com/news-release/2024/05/30/2891153/0/en/Costco-Wholesale-Corporation-Reports-Third-Quarter-and-Year-to-Date-Operating-Results-for-Fiscal-2024.html,20240530T201500,['Costco Wholesale Corporation'],"ISSAQUAH, Wash., May 30, 2024 ( GLOBE NEWSWIRE ) -- Costco Wholesale Corporation ( ""Costco"" or the ""Company"" ) ( Nasdaq: COST ) today announced its operating results for the third quarter ( twelve weeks ) and the first 36 weeks of fiscal 2024, ended May 12, 2024.",,GlobeNewswire,n/a,www.globenewswire.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Retail & Wholesale', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.576289'}, {'topic': 'Earnings', 'relevance_score': '0.614606'}]",0.117438,Neutral,"[{'ticker': 'COST', 'relevance_score': '0.298749', 'ticker_sentiment_score': '0.106543', 'ticker_sentiment_label': 'Neutral'}]"
643,5 Hot Stocks and Their Fibonacci Retracements,https://www.zacks.com/stock/news/2281656/5-hot-stocks-and-their-fibonacci-retracements,20240530T190000,['Tracey Ryniec'],Missed these trades? Waiting on the sidelines for a pullback? Here's what to look for.,https://staticx-tuner.zacks.com/images/articles/main/25/33358.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.99793'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.310843'}, {'topic': 'Technology', 'relevance_score': '0.333333'}]",0.137516,Neutral,"[{'ticker': 'NVDA', 'relevance_score': '0.446546', 'ticker_sentiment_score': '0.032331', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'VRT', 'relevance_score': '0.343279', 'ticker_sentiment_score': '0.226421', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'COST', 'relevance_score': '0.343279', 'ticker_sentiment_score': '0.074827', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CMG', 'relevance_score': '0.175859', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SMCI', 'relevance_score': '0.395903', 'ticker_sentiment_score': '0.225526', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
644,Google Stock Near Highs As AI Business Explodes,https://www.investors.com/stock-lists/ibd-big-cap-20/google-stock-googl-ai-artificial-intelligence-alphabet/,20240530T183200,"[""Investor's Business Daily"", 'KIMBERLEY KOENIG']",Google parent Alphabet ( GOOGL ) appears to be forming a bullish three-weeks-tight pattern as it gets poised for its next move. Google stock is dancing around all-time highs after an earnings gap-up.,https://www.investors.com/wp-content/uploads/2021/05/Stock-googlecloud-02-adobe.jpg,Investors Business Daily,n/a,www.investors.com,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.99977'}, {'topic': 'Earnings', 'relevance_score': '0.95493'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.333333'}, {'topic': 'Technology', 'relevance_score': '0.333333'}]",0.23946,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.129168', 'ticker_sentiment_score': '0.090058', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOG', 'relevance_score': '0.430716', 'ticker_sentiment_score': '0.293321', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'COST', 'relevance_score': '0.064797', 'ticker_sentiment_score': '0.158264', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'HTHIF', 'relevance_score': '0.064797', 'ticker_sentiment_score': '0.015126', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'OPRA', 'relevance_score': '0.129168', 'ticker_sentiment_score': '0.018329', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'XOM', 'relevance_score': '0.064797', 'ticker_sentiment_score': '0.136195', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.192694', 'ticker_sentiment_score': '0.084596', 'ticker_sentiment_label': 'Neutral'}]"
645,What's Going On With Costco Stock Thursday? - Costco Wholesale  ( NASDAQ:COST ) ,https://www.benzinga.com/news/24/05/39094951/whats-going-on-with-costco-stock-thursday,20240530T181051,['Dylan Berman'],Costco Wholesale Corporation COST shares are rising Thursday ahead of the company's earnings release due after the bell. Here's what you need to know before Costco reports third-quarter results. What To Know: Costco will report financial results for the third quarter of fiscal 2024 after the ...,https://cdn.benzinga.com/files/images/story/2024/05/30/Costco.jpeg?width=1200&height=800&fit=crop,Benzinga,News,www.benzinga.com,"[{'topic': 'Earnings', 'relevance_score': '0.955357'}, {'topic': 'Retail & Wholesale', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.967645'}]",0.225784,Somewhat-Bullish,"[{'ticker': 'COST', 'relevance_score': '0.77688', 'ticker_sentiment_score': '0.083297', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WMT', 'relevance_score': '0.121037', 'ticker_sentiment_score': '0.126245', 'ticker_sentiment_label': 'Neutral'}]"
